ID,AVG_RESPONSE,PRODUCTION,CONSUME,CONSUME_OTHERS,LEADERSHIP
1696582157,0.27777776,0.0,0.033359279439564106,0.0,0.5047436525068135
1465684570,0.65,0.0,0.022239519626376072,0.0,0.3786057139663501
2088345367,0.45,0.0,0.011119759813188036,0.0,0.49367872989850825
1667049721,0.48333332,0.0,0.011119759813188036,0.0,0.49367872989850825
1432729186,0.53333336,0.0,0.011119759813188036,0.0,0.49367872989850825
1838075421,0.5833333,0.0,0.011119759813188036,0.0,0.49367872989850825
560658152,0.6166667,0.0,0.011119759813188036,0.0,0.49367872989850825
2292161870,24.068056,0.0,0.044479039252752144,0.0,0.026595313728859135
1812945775,0.7,0.0,0.011119759813188036,0.0,0.49367872989850825
1901537654,1.7583333,0.0,0.022239519626376072,0.0,0.22457954746179337
1988493618,6.933334,0.0,0.033359279439564106,0.0,0.033309200340428065
2327906635,0.78333336,0.0,0.011119759813188036,0.0,0.49367872989850825
2325540941,0.8666667,0.0,0.011119759813188036,0.0,0.49367872989850825
2014994810,0.8666667,0.0,0.011119759813188036,0.0,0.49367872989850825
2201592532,0.9166667,0.0,0.011119759813188036,0.0,0.49367872989850825
1424683948,0.98333335,0.0,0.011119759813188036,0.0,0.49367872989850825
401266212,1.0166667,0.0,0.011119759813188036,0.0,0.49367872989850825
569770925,1.1666666,0.0,0.011119759813188036,0.0,0.49367872989850825
402666544,1.1833333,0.0,0.011119759813188036,0.0,0.49367872989850825
217747302,1.2333333,0.0,0.011119759813188036,0.0,0.49367872989850825
185461983,1.2666667,0.0,0.011119759813188036,0.0,0.49367872989850825
1069801171,1.3,0.0,0.011119759813188036,0.0,0.49367872989850825
2247885867,1.55,0.0,0.011119759813188036,0.0,0.49367872989850825
2149630512,1.5833334,0.0,0.011119759813188036,0.0,0.49367872989850825
1217108918,1.65,0.0,0.011119759813188036,0.0,0.49367872989850825
1326730996,1.75,0.0,0.011119759813188036,0.0,0.49367872989850825
28524616,1.7833333,0.0,0.011119759813188036,0.0,0.49367872989850825
259220806,0.0,0.022239519626376072,0.0,3.3359279439564107,0.3106472548675672
7645498,1.8,0.0,0.011119759813188036,0.0,0.617026252704204
572837453,1.8,0.0,0.011119759813188036,0.0,0.617026252704204
2066828300,1.8,0.0,0.011119759813188036,0.0,0.617026252704204
399816170,1.8,0.0,0.011119759813188036,0.0,0.617026252704204
182414668,1.8,0.0,0.011119759813188036,0.0,0.617026252704204
54204878,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
208969307,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
1693009507,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
1337358076,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
335360737,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
272890427,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
2876718367,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
196042614,1.8166667,0.0,0.011119759813188036,0.0,0.617026252704204
184862469,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
1427598140,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
1279321783,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
1213289764,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
751776103,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
477431602,1.8333334,0.0,0.011119759813188036,0.0,0.617026252704204
26344739,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
11097555,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
34372643,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
324836399,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
28110732,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
1382402374,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
1442445258,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
1371468563,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
253195976,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
29339214,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
1979275539,1.85,0.0,0.011119759813188036,0.0,0.617026252704204
1232654066,1.8666667,0.0,0.011119759813188036,0.0,0.617026252704204
55565956,1.8666667,0.0,0.011119759813188036,0.0,0.617026252704204
2054656413,1.8666667,0.0,0.011119759813188036,0.0,0.617026252704204
536090882,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
2028900319,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
1519093991,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
1522223601,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
40524546,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
2234563665,1.8833333,0.0,0.011119759813188036,0.0,0.617026252704204
611493612,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
730545765,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
1690252288,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
401496749,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
293138066,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
407945940,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
2321271507,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
241888356,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
8904955,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
270533676,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
419229588,1.9,0.0,0.011119759813188036,0.0,0.617026252704204
32532517,1.9166666,0.0,0.011119759813188036,0.0,0.617026252704204
228601547,1.9166666,0.0,0.011119759813188036,0.0,0.617026252704204
359287497,1.9166666,0.0,0.011119759813188036,0.0,0.617026252704204
196419335,1.9166666,0.0,0.011119759813188036,0.0,0.617026252704204
296930647,1.9166666,0.0,0.011119759813188036,0.0,0.617026252704204
263564088,1.9333333,0.0,0.011119759813188036,0.0,0.617026252704204
143713659,1.9333333,0.0,0.011119759813188036,0.0,0.617026252704204
262894668,1.9333333,0.0,0.011119759813188036,0.0,0.617026252704204
461389669,1.9333333,0.0,0.011119759813188036,0.0,0.617026252704204
266217888,1.9333333,0.0,0.011119759813188036,0.0,0.617026252704204
41687816,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
1483646703,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
1510351673,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
216685386,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
1805897605,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
231118314,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
329383881,1.95,0.0,0.011119759813188036,0.0,0.617026252704204
198965616,1.9666667,0.0,0.011119759813188036,0.0,0.617026252704204
789749834,1.9666667,0.0,0.011119759813188036,0.0,0.617026252704204
598847211,1.9666667,0.0,0.011119759813188036,0.0,0.617026252704204
1621947810,1.9666667,0.0,0.011119759813188036,0.0,0.617026252704204
2229406460,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
1680559526,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
1597188649,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
186121620,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
255721980,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
324093593,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
1700015224,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
322295524,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
1698069008,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
40598347,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
576237694,1.9833333,0.0,0.011119759813188036,0.0,0.617026252704204
49249673,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
1366959812,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
2109546597,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
2307981141,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
609764966,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
363870483,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
33946394,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
25010269,2.0,0.0,0.011119759813188036,0.0,0.617026252704204
2252519652,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
1435856967,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
232290069,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
1631439611,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
299979078,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
38545644,2.0166667,0.0,0.011119759813188036,0.0,0.617026252704204
341214659,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
33996825,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
515945308,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
1578820588,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
1119284084,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
17044138,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
16563764,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
217188208,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
1572337120,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
239718465,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
271169224,2.0333333,0.0,0.011119759813188036,0.0,0.617026252704204
484848978,2.05,0.0,0.011119759813188036,0.0,0.617026252704204
419720592,2.05,0.0,0.011119759813188036,0.0,0.617026252704204
35510189,2.05,0.0,0.011119759813188036,0.0,0.617026252704204
14221245,2.05,0.0,0.011119759813188036,0.0,0.617026252704204
2534170670,2.05,0.0,0.011119759813188036,0.0,0.617026252704204
1586055343,2.0666666,0.0,0.011119759813188036,0.0,0.617026252704204
250170063,2.0666666,0.0,0.011119759813188036,0.0,0.617026252704204
515812011,2.0666666,0.0,0.011119759813188036,0.0,0.617026252704204
1237817988,2.0666666,0.0,0.011119759813188036,0.0,0.617026252704204
1237583440,2.0666666,0.0,0.011119759813188036,0.0,0.617026252704204
29468457,2.0833333,0.0,0.011119759813188036,0.0,0.617026252704204
287859282,2.0833333,0.0,0.011119759813188036,0.0,0.617026252704204
1431017447,2.0833333,0.0,0.011119759813188036,0.0,0.617026252704204
440163885,2.0833333,0.0,0.011119759813188036,0.0,0.617026252704204
13038291,2.0833333,0.0,0.011119759813188036,0.0,0.617026252704204
207262253,2.1,0.0,0.011119759813188036,0.0,0.617026252704204
180738500,2.1,0.0,0.011119759813188036,0.0,0.617026252704204
186325435,2.1166666,0.0,0.011119759813188036,0.0,0.617026252704204
1696309650,2.1166666,0.0,0.011119759813188036,0.0,0.617026252704204
194473844,2.1166666,0.0,0.011119759813188036,0.0,0.617026252704204
17083398,2.1166666,0.0,0.011119759813188036,0.0,0.617026252704204
46725848,2.1166666,0.0,0.011119759813188036,0.0,0.617026252704204
699739918,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
1813684095,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
282192395,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
44000639,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
622222735,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
483790741,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
1410098563,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
29749705,2.1333334,0.0,0.011119759813188036,0.0,0.617026252704204
187750024,2.15,0.0,0.011119759813188036,0.0,0.617026252704204
1198023407,2.15,0.0,0.011119759813188036,0.0,0.617026252704204
4347721,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
286493966,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
1254398665,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
1661974033,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
782020976,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
425336096,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
34890269,2.1666667,0.0,0.011119759813188036,0.0,0.617026252704204
293962919,2.1833334,0.0,0.011119759813188036,0.0,0.617026252704204
284103872,2.1833334,0.0,0.011119759813188036,0.0,0.617026252704204
179119045,2.1833334,0.0,0.011119759813188036,0.0,0.617026252704204
518112661,2.1833334,0.0,0.011119759813188036,0.0,0.617026252704204
241246893,0.0,0.011119759813188036,0.0,0.07783831869231625,1.0
2014615865,0.8666667,0.0,0.011119759813188036,0.0,1.0
6184633,2.0333333,0.0,0.011119759813188036,0.0,1.0
481067413,2.1166666,0.0,0.011119759813188036,0.0,1.0
42462939,2.4,0.0,0.011119759813188036,0.0,1.0
1788808,3.05,0.0,0.011119759813188036,0.0,1.0
1535638986,3.05,0.0,0.011119759813188036,0.0,1.0
880679355,3.8,0.0,0.011119759813188036,0.0,1.0
301763305,0.0,0.022239519626376072,0.0,2.3907483598354276,0.13185178897626254
2178883531,0.23333333,0.0,0.011119759813188036,0.0,0.5176954383201461
2294362250,0.375,0.0,0.022239519626376072,0.0,0.4080807652110883
1320219803,0.36666667,0.0,0.011119759813188036,0.0,0.5176954383201461
2282113671,0.38333333,0.0,0.011119759813188036,0.0,0.5176954383201461
1632132964,0.4,0.0,0.011119759813188036,0.0,0.5176954383201461
1434647714,0.43333334,0.0,0.011119759813188036,0.0,0.5176954383201461
243120312,0.53333336,0.0,0.011119759813188036,0.0,0.5176954383201461
1481438043,0.53333336,0.0,0.011119759813188036,0.0,0.5176954383201461
531781172,0.56666666,0.0,0.011119759813188036,0.0,0.5176954383201461
2885591209,0.5833333,0.0,0.011119759813188036,0.0,0.5176954383201461
215364411,0.6,0.0,0.011119759813188036,0.0,0.5176954383201461
2367126015,0.52500004,0.0,0.033359279439564106,0.0,0.5259028266155938
2222779167,0.6666667,0.0,0.011119759813188036,0.0,0.5176954383201461
1633020988,0.68333334,0.0,0.011119759813188036,0.0,0.5176954383201461
2188906870,1.9916667,0.0,0.022239519626376072,0.0,0.4080807652110883
1933904709,0.71666664,0.0,0.011119759813188036,0.0,0.5176954383201461
1728417693,0.73333335,0.0,0.011119759813188036,0.0,0.5176954383201461
2032213378,0.875,0.0,0.022239519626376072,0.0,0.4080807652110883
369794605,1.2333333,0.0,0.011119759813188036,0.0,0.5176954383201461
35366546,1.5666667,0.0,0.022239519626376072,0.0,0.4080807652110883
1378220946,0.52120864,0.0,0.10007783831869231,0.0,0.9444472405301585
407577005,1.5416667,0.0,0.022239519626376072,0.0,0.4080807652110883
574327403,1.65,0.0,0.011119759813188036,0.0,0.5176954383201461
683148956,1.6666666,0.0,0.011119759813188036,0.0,0.5176954383201461
717555944,1.6833333,0.0,0.011119759813188036,0.0,0.5176954383201461
2333632899,1.8833333,0.0,0.011119759813188036,0.0,0.5176954383201461
1985421265,6.6916666,0.0,0.022239519626376072,0.0,0.11941674913568244
12127679,2.0166667,0.0,0.011119759813188036,0.0,0.5176954383201461
1186276903,2.0833333,0.0,0.011119759813188036,0.0,0.5176954383201461
336237024,2.2333333,0.0,0.011119759813188036,0.0,0.5176954383201461
1497314845,2.2333333,0.0,0.011119759813188036,0.0,0.5176954383201461
1750282162,2.4666667,0.0,0.011119759813188036,0.0,0.5176954383201461
33283717,3.6,0.0,0.022239519626376072,0.0,0.3690121473287589
518212038,2.6,0.0,0.011119759813188036,0.0,0.5176954383201461
2224709762,2.9666667,0.0,0.011119759813188036,0.0,0.5176954383201461
1515611598,3.1,0.0,0.011119759813188036,0.0,0.5176954383201461
19004714,3.3666666,0.0,0.011119759813188036,0.0,0.5176954383201461
7075771,3.6,0.0,0.011119759813188036,0.0,0.5176954383201461
566042734,27.333334,0.0,0.022239519626376072,0.0,0.0667215980578828
279890369,3.9,0.0,0.011119759813188036,0.0,0.5176954383201461
1628533633,105.708336,0.0,0.022239519626376072,0.0,0.012692758010457309
11555655,4.133333,0.0,0.011119759813188036,0.0,0.5176954383201461
208160457,4.133333,0.0,0.011119759813188036,0.0,0.5176954383201461
882272493,4.483333,0.0,0.011119759813188036,0.0,0.5176954383201461
1785521371,5.1,0.0,0.011119759813188036,0.0,0.5176954383201461
402562802,5.4,0.0,0.011119759813188036,0.0,0.5176954383201461
2105784332,5.633333,0.0,0.011119759813188036,0.0,0.5176954383201461
36045182,0.0,0.011119759813188036,0.0,0.9674191037473591,0.9581464899449949
43809548,0.25,0.0,0.011119759813188036,0.0,0.9767480499695667
1166509903,0.5916667,0.0,0.022239519626376072,0.0,0.97146351587169
526817811,0.35,0.0,0.011119759813188036,0.0,0.9767480499695667
408306044,0.38333333,0.0,0.011119759813188036,0.0,0.9767480499695667
16305372,0.6,0.0,0.011119759813188036,0.0,0.9767480499695667
2062337476,0.09012773,0.0,0.08895807850550429,0.0,1.7138604733178133
11691209,0.6166667,0.0,0.011119759813188036,0.0,0.9767480499695667
419972760,0.6166667,0.0,0.011119759813188036,0.0,0.9767480499695667
14799343,0.71666664,0.0,0.011119759813188036,0.0,0.9767480499695667
479267446,0.8333333,0.0,0.011119759813188036,0.0,0.9767480499695667
42980609,0.9166667,0.0,0.011119759813188036,0.0,0.9767480499695667
298708102,0.93333334,0.0,0.011119759813188036,0.0,0.9767480499695667
1637615029,0.95,0.0,0.011119759813188036,0.0,0.9767480499695667
333510796,0.98333335,0.0,0.011119759813188036,0.0,0.9767480499695667
223583354,1.0666667,0.0,0.011119759813188036,0.0,0.9767480499695667
1601929563,1.2333333,0.0,0.011119759813188036,0.0,0.9767480499695667
1360172,1.2833333,0.0,0.011119759813188036,0.0,0.9767480499695667
444487589,1.3166667,0.0,0.011119759813188036,0.0,0.9767480499695667
2254221155,1.575,0.0,0.022239519626376072,0.0,0.9224423640565781
1368840167,1.4333333,0.0,0.011119759813188036,0.0,0.9767480499695667
722022613,1.45,0.0,0.011119759813188036,0.0,0.9767480499695667
21950710,1.4666667,0.0,0.011119759813188036,0.0,0.9767480499695667
327798539,1.5333333,0.0,0.011119759813188036,0.0,0.9767480499695667
2886704994,1.55,0.0,0.011119759813188036,0.0,0.9767480499695667
16699590,1.5666667,0.0,0.011119759813188036,0.0,0.9767480499695667
34532242,1.6,0.0,0.011119759813188036,0.0,0.9767480499695667
1765446422,1.7333333,0.0,0.022239519626376072,0.0,0.9315198122040738
2013825792,1.65,0.0,0.011119759813188036,0.0,0.9767480499695667
1202950356,1.7833333,0.0,0.011119759813188036,0.0,0.9767480499695667
20920374,1.8166667,0.0,0.011119759813188036,0.0,0.9767480499695667
1635162182,1.9666667,0.0,0.011119759813188036,0.0,0.9767480499695667
1679703061,2.1166666,0.0,0.011119759813188036,0.0,0.9767480499695667
3798549,2.15,0.0,0.011119759813188036,0.0,0.9767480499695667
1275206415,2.2333333,0.0,0.011119759813188036,0.0,0.9767480499695667
145997122,2.3833334,0.0,0.011119759813188036,0.0,0.9767480499695667
1205987618,2.3833334,0.0,0.011119759813188036,0.0,0.9767480499695667
32231378,2.55,0.0,0.011119759813188036,0.0,0.9767480499695667
296728896,24.269445,0.0,0.033359279439564106,0.0,0.11776583647873501
1617511600,2.55,0.0,0.011119759813188036,0.0,0.9767480499695667
1713648995,2.6666667,0.0,0.011119759813188036,0.0,0.9767480499695667
12714290,2.6833334,0.0,0.011119759813188036,0.0,0.9767480499695667
1155931563,2.75,0.0,0.011119759813188036,0.0,0.9767480499695667
446227796,2.7666667,0.0,0.011119759813188036,0.0,0.9767480499695667
738664942,2.7833333,0.0,0.011119759813188036,0.0,0.9767480499695667
226826360,2.7833333,0.0,0.011119759813188036,0.0,0.9767480499695667
1622373108,2.7833333,0.0,0.011119759813188036,0.0,0.9767480499695667
909217866,2.9166667,0.0,0.011119759813188036,0.0,0.9767480499695667
9185744,2.9333334,0.0,0.011119759813188036,0.0,0.9767480499695667
1489588,3.0666666,0.0,0.011119759813188036,0.0,0.9767480499695667
17803306,3.2666667,0.0,0.011119759813188036,0.0,0.9767480499695667
1457201846,3.2833333,0.0,0.011119759813188036,0.0,0.9767480499695667
193519587,3.3,0.0,0.011119759813188036,0.0,0.9767480499695667
11857782,3.3166666,0.0,0.011119759813188036,0.0,0.9767480499695667
2255575350,3.3333333,0.0,0.011119759813188036,0.0,0.9767480499695667
979191619,3.4333334,0.0,0.011119759813188036,0.0,0.9767480499695667
970108279,3.5166667,0.0,0.011119759813188036,0.0,0.9767480499695667
318184533,3.5333333,0.0,0.011119759813188036,0.0,0.9767480499695667
226072644,3.5666666,0.0,0.011119759813188036,0.0,0.9767480499695667
297755350,3.6333334,0.0,0.011119759813188036,0.0,0.9767480499695667
2109637424,3.95,0.0,0.011119759813188036,0.0,0.9767480499695667
11745406,3.9833333,0.0,0.011119759813188036,0.0,0.9767480499695667
350923651,3.9833333,0.0,0.011119759813188036,0.0,0.9767480499695667
1997351331,4.016667,0.0,0.011119759813188036,0.0,0.9767480499695667
200429598,4.0666666,0.0,0.011119759813188036,0.0,0.9767480499695667
26415800,4.0666666,0.0,0.011119759813188036,0.0,0.9767480499695667
3594399,4.133333,0.0,0.011119759813188036,0.0,0.9767480499695667
396663167,4.266667,0.0,0.011119759813188036,0.0,0.9767480499695667
224880032,4.3,0.0,0.011119759813188036,0.0,0.9767480499695667
1551305959,4.3166666,0.0,0.011119759813188036,0.0,0.9767480499695667
8768775,4.4166665,0.0,0.011119759813188036,0.0,0.9767480499695667
34250649,4.45,0.0,0.011119759813188036,0.0,0.9767480499695667
10197479,4.4666667,0.0,0.011119759813188036,0.0,0.9767480499695667
187188270,4.5333333,0.0,0.011119759813188036,0.0,0.9767480499695667
31765191,4.766667,0.0,0.011119759813188036,0.0,0.9767480499695667
50706232,4.8333335,0.0,0.011119759813188036,0.0,0.9767480499695667
594290864,5.266667,0.0,0.011119759813188036,0.0,0.9767480499695667
14029719,5.4166665,0.0,0.011119759813188036,0.0,0.9767480499695667
109578,5.45,0.0,0.011119759813188036,0.0,0.9767480499695667
233371838,5.4666667,0.0,0.011119759813188036,0.0,0.9767480499695667
261964497,5.616667,0.0,0.011119759813188036,0.0,0.9767480499695667
270962920,5.65,0.0,0.011119759813188036,0.0,0.9767480499695667
2067387879,5.8166666,0.0,0.011119759813188036,0.0,0.9767480499695667
17212002,5.8333335,0.0,0.011119759813188036,0.0,0.9767480499695667
17981843,5.983333,0.0,0.011119759813188036,0.0,0.9767480499695667
9868480,2.7333333,0.011119759813188036,0.011119759813188036,0.40031135327476924,0.8607595006099797
1909920,0.6333333,0.0,0.011119759813188036,0.0,0.9226441670055893
189740963,0.8333333,0.0,0.011119759813188036,0.0,0.9226441670055893
481467,1.2666667,0.0,0.011119759813188036,0.0,0.9226441670055893
14014727,1.1333333,0.0,0.022239519626376072,0.0,0.93883724579203
25520564,1.3166667,0.0,0.011119759813188036,0.0,0.9226441670055893
298092358,1.65,0.0,0.011119759813188036,0.0,0.9226441670055893
173879950,1.6666666,0.0,0.011119759813188036,0.0,0.9226441670055893
323656739,1.7666667,0.0,0.011119759813188036,0.0,0.9226441670055893
1491723347,2.1,0.0,0.011119759813188036,0.0,0.9226441670055893
15701841,2.1833334,0.0,0.011119759813188036,0.0,0.9226441670055893
15447097,2.3166666,0.0,0.011119759813188036,0.0,0.9226441670055893
205703127,2.5666666,0.0,0.011119759813188036,0.0,0.9226441670055893
17497925,2.6166666,0.0,0.011119759813188036,0.0,0.9226441670055893
1582633305,2.7333333,0.0,0.011119759813188036,0.0,0.9226441670055893
1375978984,2.85,0.0,0.011119759813188036,0.0,0.9226441670055893
19366040,3.1333334,0.0,0.011119759813188036,0.0,0.9226441670055893
46830843,3.2666667,0.0,0.011119759813188036,0.0,0.9226441670055893
